,Banner_type0,Banner_type1,Banner_type2,Banner_type3,Banner_type4
80633,1,1,1,0,1
80634,1,0,0,0,1
80635,1,0,1,1,1
80636,0,0,0,1,0
80637,0,0,1,0,1
80638,0,0,0,0,0
80639,1,1,1,1,0
80640,1,1,1,1,0
80641,1,0,0,0,0
80642,1,0,1,1,0
80643,0,1,0,0,0
80644,1,1,1,1,1
80645,1,1,0,1,0
80646,1,1,0,1,1
80647,0,1,1,0,1
80648,0,0,1,0,1
80649,0,1,1,1,0
80650,0,0,0,0,1
80651,1,1,1,1,1
80652,1,1,1,1,1
80653,1,1,0,1,1
80654,0,0,0,1,1
80655,0,0,0,0,1
80656,1,1,0,1,0
80657,0,1,1,1,1
80658,0,1,1,1,0
80659,1,1,1,1,0
80660,1,1,1,1,1
80661,1,0,1,1,1
80662,0,0,0,0,0
80663,0,0,0,1,1
80664,1,1,1,0,0
80665,0,0,0,0,1
80666,0,1,0,0,1
80667,1,0,1,0,1
80668,0,0,0,0,1
80669,0,0,0,1,0
80670,0,1,1,1,0
80671,1,0,0,1,0
80672,1,1,0,0,0
80673,0,1,1,1,0
80674,1,1,1,1,0
80675,1,0,0,0,0
80676,1,1,0,0,1
80677,0,0,1,0,1
80678,1,0,1,1,0
80679,1,0,0,1,0
80680,0,0,0,0,1
80681,1,1,0,1,1
80682,0,0,0,0,1
80683,1,0,1,0,0
80684,1,0,1,1,1
80685,1,0,1,0,0
80686,0,0,0,0,1
80687,0,0,1,1,1
80688,1,1,0,1,0
80689,0,0,0,1,0
80690,0,1,0,1,0
80691,0,1,0,1,1
80692,1,1,1,1,0
80693,1,0,1,0,0
80694,0,0,0,0,1
80695,0,0,1,1,1
80696,0,1,0,1,1
80697,1,1,0,0,1
80698,0,1,0,1,0
80699,1,1,0,0,1
80700,1,1,0,1,0
80701,1,1,1,1,1
80702,1,1,0,0,0
80703,1,0,0,1,1
80704,1,0,1,1,1
80705,1,0,0,1,1
80706,0,0,0,0,1
80707,0,1,0,0,0
80708,1,0,0,1,0
80709,1,1,1,1,0
80710,0,1,0,0,1
80711,0,0,1,1,0
80712,1,0,0,0,1
80713,0,0,1,0,1
80714,1,1,1,0,1
80715,0,1,1,0,1
80716,0,1,0,1,1
80717,1,0,0,0,1
80718,1,1,0,1,0
80719,0,1,1,1,0
80720,1,0,0,0,0
80721,0,1,0,0,0
80722,1,1,0,1,1
80723,0,1,1,1,1
80724,0,1,0,1,0
80725,1,0,0,1,1
80726,1,1,0,0,0
80727,0,1,1,1,0
80728,1,1,0,0,1
80729,1,0,1,1,0
80730,0,1,1,0,1
80731,0,0,1,1,1
80732,0,1,0,1,0
80733,1,1,1,1,1
80734,1,1,0,0,0
80735,0,1,1,1,0
80736,0,1,0,1,0
80737,0,0,0,0,1
80738,1,0,1,1,1
80739,0,1,0,1,1
80740,1,0,1,0,1
80741,0,0,0,1,0
80742,1,0,0,0,0
80743,0,1,1,0,1
80744,1,0,1,1,0
80745,1,1,0,1,0
80746,1,0,1,0,0
80747,0,0,1,1,1
80748,0,1,1,0,1
80749,1,0,1,1,1
80750,0,0,1,1,0
80751,1,0,0,0,1
80752,0,1,0,0,1
80753,0,1,1,0,1
80754,0,1,0,0,0
80755,0,1,1,1,1
80756,0,1,0,1,0
80757,1,0,1,0,1
80758,0,0,1,0,0
80759,0,1,1,0,0
80760,0,1,0,0,1
80761,1,0,0,1,1
80762,0,1,1,0,0
80763,0,1,0,1,1
80764,1,1,1,0,1
80765,1,1,1,0,1
80766,0,0,0,0,0
80767,1,0,1,1,0
80768,1,1,0,1,1
80769,0,1,0,1,0
80770,1,1,0,1,0
80771,0,1,0,0,0
80772,0,0,0,0,1
80773,0,0,1,1,1
80774,0,1,1,1,0
80775,1,0,0,0,0
80776,1,0,1,0,0
80777,0,1,0,0,0
80778,0,0,0,1,1
80779,0,0,1,1,1
80780,1,0,0,1,1
80781,1,1,0,0,0
80782,0,0,1,0,0
80783,1,0,0,0,1
80784,1,1,0,1,1
80785,0,1,0,0,0
80786,1,0,1,1,0
80787,1,0,1,1,0
80788,1,1,1,1,0
80789,0,0,1,0,0
80790,1,1,0,1,1
80791,1,0,1,0,0
80792,0,1,0,1,0
80793,1,0,0,1,0
80794,0,0,0,1,1
80795,1,1,1,0,0
80796,1,0,1,0,1
80797,1,1,1,1,1
80798,0,1,1,0,1
80799,1,0,1,0,1
80800,0,0,1,1,1
80801,1,1,0,1,1
80802,0,0,0,0,0
80803,0,1,0,1,0
80804,1,1,0,0,1
80805,1,1,1,0,0
80806,0,1,1,0,1
80807,1,0,0,0,1
80808,1,1,1,0,1
80809,1,0,0,1,0
80810,1,0,0,0,1
80811,1,1,1,1,1
80812,0,1,0,0,0
80813,1,0,1,0,0
80814,1,0,1,1,1
80815,1,1,1,0,1
80816,0,0,1,1,0
80817,0,0,0,1,0
80818,0,0,0,0,0
80819,0,1,1,0,1
80820,1,1,0,1,0
80821,0,0,1,0,1
80822,1,0,0,1,0
80823,0,0,1,1,0
80824,0,1,1,1,1
80825,1,0,1,0,1
80826,1,0,0,0,1
80827,1,0,0,1,0
80828,0,0,1,1,0
80829,0,1,1,1,0
80830,0,0,0,0,1
80831,0,0,0,0,0
80832,1,0,0,1,0
80833,1,1,1,1,0
80834,1,1,1,0,0
80835,0,1,1,1,0
80836,0,0,1,0,0
80837,0,1,0,1,1
80838,0,0,0,0,0
80839,1,1,0,0,1
80840,1,0,0,0,0
80841,1,0,0,1,0
80842,1,0,1,1,1
80843,0,1,1,0,1
80844,1,1,1,1,0
80845,0,1,1,0,0
80846,1,1,0,1,0
80847,0,0,0,0,1
80848,0,1,1,1,0
80849,1,1,0,1,0
80850,1,1,0,1,0
80851,1,1,1,0,0
80852,0,1,1,1,0
80853,0,0,1,0,0
80854,1,0,0,1,0
80855,1,0,0,1,1
80856,1,1,1,0,0
80857,0,0,1,1,1
80858,1,0,0,0,1
80859,0,1,1,1,1
80860,0,0,0,0,0
80861,0,1,1,1,0
80862,1,0,1,0,1
80863,0,0,0,1,1
80864,1,0,1,0,1
80865,0,1,1,0,1
80866,0,1,1,0,0
80867,0,0,1,1,1
80868,1,1,1,0,1
80869,0,0,0,0,0
80870,1,0,0,0,1
80871,0,0,1,1,1
80872,0,0,1,0,1
80873,1,1,0,0,0
80874,0,0,1,0,0
80875,1,1,0,1,1
80876,1,1,0,1,1
80877,1,0,1,0,1
80878,1,0,0,0,0
80879,0,0,1,0,0
80880,0,1,1,0,1
80881,0,1,1,0,1
80882,0,0,0,1,1
80883,1,0,0,1,1
80884,0,0,1,0,1
80885,1,1,0,1,0
80886,1,0,0,1,1
80887,0,0,1,1,1
80888,1,1,1,1,1
80889,0,1,0,1,1
80890,1,1,1,1,0
80891,0,0,1,0,1
80892,0,0,1,0,1
80893,0,0,1,1,1
80894,1,0,1,0,0
80895,1,1,1,1,0
80896,1,0,1,0,1
80897,0,1,1,0,0
80898,0,1,0,0,0
80899,0,0,1,0,1
80900,1,0,0,1,0
80901,1,1,0,0,1
80902,0,1,0,0,1
80903,0,1,1,1,0
80904,0,0,0,1,0
80905,0,1,0,0,1
80906,0,1,0,1,1
80907,1,1,0,1,1
80908,0,1,0,1,1
80909,0,0,0,1,0
80910,1,0,1,0,1
80911,1,0,1,1,1
80912,1,1,1,1,1
80913,1,1,0,0,1
80914,0,0,0,1,0
80915,1,1,0,1,0
80916,0,1,1,1,0
80917,1,0,1,0,1
80918,1,0,1,0,1
80919,1,1,1,0,1
80920,1,0,1,0,1
80921,0,0,0,1,0
80922,1,1,1,0,1
80923,1,1,0,0,1
80924,0,1,1,1,1
80925,0,1,1,1,1
80926,0,1,0,0,0
80927,1,0,0,1,1
80928,1,0,0,1,0
80929,0,1,1,1,0
80930,0,0,0,0,1
80931,1,1,1,1,0
80932,0,1,1,1,0
80933,1,1,0,1,0
80934,1,0,1,1,1
80935,1,0,0,0,1
80936,0,1,0,1,1
80937,0,0,1,1,0
80938,1,0,1,0,1
80939,0,1,0,1,1
80940,0,0,1,1,1
80941,0,0,1,1,1
80942,1,1,0,0,1
80943,0,1,0,0,0
80944,0,0,1,1,0
80945,1,1,1,0,0
80946,0,0,1,1,1
80947,1,0,1,1,1
80948,0,0,0,0,1
80949,0,0,0,1,0
80950,0,1,1,0,0
80951,1,1,1,1,0
80952,1,1,1,0,1
80953,0,0,1,1,1
80954,0,1,1,0,0
80955,1,0,0,1,1
80956,1,1,0,0,0
80957,0,0,1,0,0
80958,0,0,1,1,0
80959,1,0,0,1,0
80960,1,1,1,1,1
80961,1,0,0,0,1
80962,1,1,0,1,0
80963,1,1,1,1,0
80964,0,1,0,0,0
80965,1,0,0,1,0
80966,0,0,0,0,1
80967,1,1,1,1,0
80968,1,0,1,1,0
80969,1,1,1,1,0
80970,1,0,1,0,1
80971,0,0,1,0,0
80972,0,0,1,1,1
80973,1,1,1,1,0
80974,1,0,0,1,1
80975,0,0,1,1,0
80976,0,0,1,1,0
80977,1,0,1,1,0
80978,1,0,1,1,1
80979,0,0,1,1,1
80980,1,1,0,0,0
80981,0,0,0,0,1
80982,1,0,0,0,1
80983,0,1,0,1,0
80984,1,1,0,1,1
80985,1,1,0,0,0
80986,1,0,1,0,1
80987,1,1,1,0,0
80988,0,1,1,1,0
80989,1,1,1,1,1
80990,1,1,1,0,1
80991,1,0,1,0,1
80992,1,1,0,0,1
80993,0,0,0,0,0
80994,0,1,0,0,0
80995,1,1,1,0,1
80996,1,0,1,0,0
80997,0,0,1,0,1
80998,1,1,1,1,0
80999,1,0,1,1,0
81000,1,1,0,0,1
81001,1,0,1,0,1
81002,1,1,1,1,1
81003,1,1,1,0,1
81004,0,1,0,0,0
81005,1,1,1,0,1
81006,1,1,1,1,0
81007,1,0,1,0,0
81008,1,1,1,1,1
81009,1,1,1,0,1
81010,0,0,1,0,1
81011,0,0,0,1,1
81012,1,1,1,0,1
81013,1,0,1,0,0
81014,0,1,1,1,0
81015,0,1,0,1,0
81016,1,0,0,0,0
81017,0,1,1,0,0
81018,0,0,0,0,1
81019,1,0,1,1,1
81020,0,1,1,0,1
81021,1,1,1,0,1
81022,1,0,0,0,0
81023,1,0,0,0,1
81024,0,1,1,1,1
81025,1,1,1,1,1
81026,1,0,1,1,0
81027,1,1,0,0,1
81028,1,0,1,0,1
81029,0,0,1,0,1
81030,1,0,0,1,1
81031,1,0,0,0,1
81032,1,1,1,0,1
81033,0,0,0,0,0
81034,1,1,1,1,0
81035,0,0,1,0,1
81036,1,1,1,1,0
81037,1,0,0,0,1
81038,1,1,1,1,1
81039,0,1,1,0,0
81040,0,0,0,1,0
81041,0,0,1,0,0
81042,1,0,1,0,1
81043,0,1,0,1,1
81044,0,1,1,0,0
81045,1,0,1,0,1
81046,1,0,0,0,0
81047,1,1,1,1,0
81048,0,0,0,0,1
81049,0,1,0,0,1
81050,1,1,1,1,0
81051,0,1,1,0,0
81052,0,1,1,1,1
81053,0,0,1,0,0
81054,1,1,1,0,0
81055,0,0,1,1,0
81056,0,1,0,0,1
81057,1,1,1,1,1
81058,0,0,0,0,0
81059,1,0,1,1,1
81060,0,1,0,0,0
81061,1,0,0,0,1
81062,1,0,1,0,0
81063,1,1,1,0,0
81064,0,0,0,1,0
81065,0,1,0,1,0
81066,0,0,0,0,1
81067,1,0,0,1,0
81068,1,1,0,0,0
81069,0,0,0,1,1
81070,1,0,0,0,1
81071,0,0,1,0,1
81072,0,0,0,1,0
81073,0,1,1,1,1
81074,0,0,0,0,1
81075,0,1,1,1,0
81076,0,1,1,0,1
81077,1,0,1,1,0
81078,1,0,1,0,0
81079,1,0,1,0,1
81080,1,1,0,1,0
81081,0,1,1,0,1
81082,1,1,0,1,0
81083,0,1,1,1,1
81084,0,0,1,0,1
81085,1,0,1,1,0
81086,1,1,0,1,0
81087,1,0,0,0,0
81088,0,1,1,1,1
81089,1,0,1,0,1
81090,0,0,0,1,1
81091,1,1,1,1,1
81092,1,0,0,1,1
81093,0,1,0,0,0
81094,0,1,1,0,1
81095,0,0,0,0,0
81096,1,0,0,0,0
81097,0,1,1,0,0
81098,1,0,0,0,0
81099,1,1,1,0,0
81100,1,0,0,0,0
81101,0,0,0,0,0
81102,0,0,0,0,1
81103,0,0,0,1,0
81104,0,1,0,0,0
81105,1,0,0,1,0
81106,1,1,0,1,1
81107,1,0,1,1,0
81108,1,0,0,0,1
81109,0,0,0,0,1
81110,0,1,0,0,0
81111,0,0,1,0,0
81112,0,1,1,1,1
81113,0,0,0,0,0
81114,1,1,1,1,1
81115,0,0,0,0,0
81116,1,0,0,1,1
81117,1,0,1,0,1
81118,1,1,0,0,1
81119,1,1,1,1,1
81120,1,0,1,1,0
81121,0,1,0,1,0
81122,0,1,1,0,0
81123,1,1,1,0,0
81124,0,0,1,1,1
81125,0,1,0,0,1
81126,0,0,0,1,0
81127,0,1,1,0,1
81128,1,0,0,1,0
81129,0,0,0,0,0
81130,1,0,1,1,1
81131,0,1,0,0,1
81132,0,1,0,0,0
81133,1,1,1,1,1
81134,1,0,0,1,1
81135,1,1,0,1,0
81136,0,0,0,0,0
81137,1,1,1,0,0
81138,1,1,1,0,1
81139,0,1,0,1,1
81140,1,0,1,1,0
81141,0,0,0,1,0
81142,0,0,0,0,0
81143,1,1,1,1,1
81144,0,0,0,0,1
81145,0,1,1,0,0
81146,0,0,1,1,0
81147,0,0,0,0,1
81148,1,0,1,1,0
81149,1,0,0,1,1
81150,1,1,0,0,1
81151,1,1,1,0,0
81152,1,0,0,1,1
81153,1,1,0,1,0
81154,1,0,1,0,0
81155,0,1,0,0,0
81156,0,0,0,1,1
81157,1,0,1,0,0
81158,0,0,0,0,0
81159,0,0,0,0,1
81160,1,0,1,1,0
81161,1,0,0,0,0
81162,1,1,0,1,0
81163,0,1,0,0,1
81164,1,0,1,0,1
81165,0,1,0,1,0
81166,0,0,1,0,1
81167,1,1,0,0,0
81168,0,0,1,0,0
81169,0,1,1,1,1
81170,0,0,1,1,1
81171,1,1,0,1,1
81172,1,1,1,0,1
81173,1,1,0,1,1
81174,0,1,1,1,1
81175,0,1,1,1,1
81176,1,1,1,0,0
81177,0,0,0,0,0
81178,0,0,1,0,0
81179,0,0,1,1,0
81180,1,1,1,1,0
81181,0,0,1,1,1
81182,1,0,1,1,1
81183,0,0,0,1,1
81184,0,1,0,1,1
81185,1,0,0,1,0
81186,1,1,1,0,0
81187,0,1,1,1,1
81188,1,0,0,1,0
81189,1,1,1,1,1
81190,0,1,1,0,1
81191,0,1,0,1,1
81192,1,0,0,1,0
81193,0,0,1,0,0
81194,1,1,0,0,0
81195,1,0,0,0,1
81196,0,0,0,1,0
81197,1,0,1,0,1
81198,1,1,0,0,1
81199,1,1,1,1,1
81200,1,0,0,1,1
81201,1,0,1,1,0
81202,0,0,1,0,0
81203,0,1,1,0,0
81204,0,1,1,0,1
81205,0,1,0,0,1
81206,1,1,0,0,0
81207,0,0,0,0,1
81208,1,0,0,0,0
81209,1,0,1,0,0
81210,0,1,0,0,1
81211,0,1,1,0,1
81212,0,1,0,0,1
81213,0,0,0,1,0
81214,0,0,0,0,1
81215,0,1,1,1,0
81216,1,1,1,0,1
81217,1,0,0,0,0
81218,0,0,1,1,0
81219,1,1,0,0,1
81220,0,1,0,1,1
81221,0,1,0,0,1
81222,1,1,1,1,1
81223,0,1,1,0,1
81224,0,0,0,0,1
81225,1,1,0,0,1
81226,0,0,0,0,1
81227,0,1,1,1,1
81228,0,0,0,0,1
81229,0,1,1,1,1
81230,1,1,0,0,0
81231,1,1,1,1,0
81232,0,1,0,1,1
81233,0,1,0,0,1
81234,0,0,1,1,1
81235,1,1,1,1,1
81236,1,1,1,1,1
81237,0,1,0,0,0
81238,1,1,0,1,0
81239,1,1,0,0,0
81240,1,0,1,1,1
81241,1,1,0,0,0
81242,0,0,1,0,0
81243,1,1,0,0,1
81244,1,1,0,1,0
81245,1,0,0,1,1
81246,0,1,0,1,0
81247,1,0,0,0,0
81248,1,0,0,1,0
81249,0,1,1,0,0
81250,1,1,1,1,1
81251,1,1,1,0,0
81252,1,1,1,1,0
81253,1,1,0,0,1
81254,0,0,0,0,1
81255,0,1,1,1,1
81256,1,0,0,1,0
81257,1,0,1,0,1
81258,0,1,1,0,1
81259,0,0,0,0,0
81260,1,1,1,1,1
81261,1,0,0,0,1
81262,1,0,0,1,1
81263,1,0,0,1,1
81264,0,1,0,0,0
81265,0,0,0,1,1
81266,0,1,0,1,1
81267,1,1,0,0,1
81268,0,0,1,0,0
81269,1,1,0,1,0
81270,0,0,1,1,0
81271,0,1,0,0,0
81272,1,1,0,1,0
81273,0,0,1,0,0
81274,0,0,0,1,0
81275,0,0,0,0,1
81276,0,1,0,0,1
81277,1,0,1,0,1
81278,0,0,1,1,1
81279,0,0,1,1,0
81280,0,0,0,1,1
81281,1,0,0,1,1
81282,1,0,1,1,0
81283,0,1,0,0,0
81284,0,1,0,1,1
81285,0,0,0,1,1
81286,1,1,0,1,0
81287,1,0,1,1,0
81288,0,0,1,0,0
81289,0,1,0,0,1
81290,1,0,0,1,0
81291,0,0,0,1,0
81292,1,0,0,0,0
81293,1,0,0,0,0
81294,0,0,0,0,0
81295,1,1,0,1,1
81296,0,1,0,1,1
81297,1,0,0,1,0
81298,1,0,0,1,0
81299,1,1,1,1,1
81300,1,1,1,0,0
81301,1,0,0,0,1
81302,0,0,0,0,1
81303,0,1,0,0,0
81304,0,1,1,1,0
81305,0,0,1,0,1
81306,1,0,0,0,0
81307,0,0,0,0,0
81308,0,0,1,0,1
81309,1,1,0,0,1
81310,1,0,1,0,0
81311,1,1,0,1,0
81312,0,1,0,0,1
81313,0,0,0,1,0
81314,0,0,1,0,0
81315,0,1,0,1,1
81316,1,1,1,1,1
81317,1,0,1,1,0
81318,0,1,0,1,0
81319,1,1,1,0,0
81320,1,1,0,0,0
81321,0,1,1,1,1
81322,0,1,1,0,0
81323,1,1,1,1,1
81324,1,1,1,0,0
81325,1,0,1,0,0
81326,1,0,0,0,1
81327,1,0,0,1,0
81328,0,0,0,1,1
81329,1,0,1,1,0
81330,0,1,1,0,0
81331,0,0,0,0,1
81332,1,1,0,1,0
81333,1,1,1,1,1
81334,0,0,1,1,0
81335,0,0,1,0,1
81336,1,0,0,0,1
81337,1,0,0,1,1
81338,0,0,1,0,1
81339,0,0,1,0,1
81340,1,0,0,1,1
81341,1,1,0,1,0
81342,1,1,0,0,1
81343,0,1,0,1,0
81344,1,1,0,0,0
81345,0,0,0,1,1
81346,0,0,0,0,1
81347,1,1,1,0,1
81348,1,1,1,1,1
81349,1,0,1,0,1
81350,1,0,1,0,0
81351,1,0,0,1,1
81352,1,0,1,1,1
81353,0,0,1,1,1
81354,0,0,1,1,0
81355,0,1,0,0,1
81356,1,0,0,0,1
81357,0,0,0,1,0
81358,0,0,1,1,1
81359,1,1,1,1,0
81360,1,0,1,1,0
81361,1,1,0,1,0
81362,0,1,1,0,1
81363,0,0,0,0,1
81364,1,1,1,0,0
81365,1,0,1,0,0
81366,0,1,0,0,1
81367,0,0,0,1,1
81368,1,0,1,0,1
81369,1,0,1,0,1
81370,0,1,1,1,0
81371,0,1,0,0,1
81372,0,0,1,0,0
81373,0,1,0,1,0
81374,1,0,1,1,1
81375,0,1,1,1,1
81376,1,0,0,1,1
81377,0,1,0,1,1
81378,0,0,0,1,0
81379,0,1,0,1,0
81380,1,0,1,1,0
81381,1,0,1,1,1
81382,1,1,0,1,1
81383,1,0,0,1,0
81384,0,0,1,0,0
81385,0,1,1,1,1
81386,0,1,1,1,0
81387,1,0,1,0,0
81388,1,1,1,0,0
81389,0,0,1,1,0
81390,1,1,1,1,1
81391,0,1,0,1,0
81392,0,0,0,0,0
81393,1,1,0,0,0
81394,1,1,1,1,0
81395,0,0,0,0,1
81396,0,1,1,1,1
81397,1,0,0,1,0
81398,1,1,1,0,0
81399,0,1,1,1,0
81400,0,1,1,0,0
81401,0,0,1,1,0
81402,1,1,1,0,0
81403,0,1,1,0,1
81404,1,0,0,1,1
81405,0,1,0,0,0
81406,1,0,0,0,1
81407,1,0,0,0,0
81408,1,0,1,0,1
81409,1,0,0,1,1
81410,1,0,0,1,0
81411,0,0,1,0,0
81412,1,0,1,0,0
81413,1,0,1,0,0
81414,1,1,0,0,1
81415,1,1,1,0,0
81416,1,1,0,1,1
81417,0,0,1,1,1
81418,0,1,1,0,1
81419,1,0,1,0,0
81420,1,0,0,1,1
81421,1,1,1,0,0
81422,1,0,0,0,1
81423,1,0,0,1,1
81424,1,0,0,0,0
81425,0,1,1,1,0
81426,1,1,1,0,0
81427,0,1,0,0,0
81428,1,1,0,0,0
81429,1,1,1,0,1
81430,0,1,1,1,0
81431,0,0,1,0,0
81432,0,0,0,1,0
81433,1,1,1,0,0
81434,0,0,0,1,0
81435,1,0,0,1,0
81436,0,0,0,1,1
81437,0,1,0,1,0
81438,1,0,1,0,1
81439,0,0,1,1,0
81440,1,0,0,0,0
81441,0,0,1,0,1
81442,1,1,1,1,0
81443,0,1,1,0,1
81444,0,0,1,1,0
81445,0,1,1,0,0
81446,1,0,0,0,0
81447,1,0,0,1,0
81448,1,0,0,1,1
81449,1,1,0,1,0
81450,1,1,0,1,0
81451,0,1,0,1,1
81452,1,0,1,1,1
81453,0,0,1,0,1
81454,0,0,1,0,1
81455,0,0,0,1,1
81456,1,1,0,0,0
81457,1,0,0,0,0
81458,0,0,0,0,0
81459,1,0,1,0,0
81460,0,0,1,0,1
81461,0,1,1,1,1
81462,0,0,0,1,1
81463,0,1,1,0,0
81464,0,1,0,0,1
81465,1,1,1,0,1
81466,1,1,1,0,0
81467,0,0,0,0,0
81468,1,1,0,1,0
81469,0,0,1,1,0
81470,1,0,0,0,1
81471,0,1,1,1,1
81472,1,0,1,0,1
81473,1,0,0,1,0
81474,1,1,0,1,1
81475,1,1,0,0,1
81476,1,1,1,1,0
81477,0,1,0,1,0
81478,1,1,0,0,0
81479,1,0,0,1,1
81480,0,1,0,0,0
81481,0,1,0,0,1
81482,1,1,0,0,1
81483,1,0,0,0,1
81484,1,1,1,1,1
81485,0,1,0,1,0
81486,1,0,0,0,1
81487,1,0,0,1,1
81488,0,1,1,1,0
81489,1,1,1,1,0
81490,1,1,1,0,1
81491,1,1,0,1,0
81492,1,1,1,0,0
81493,1,0,1,1,0
81494,1,1,0,1,0
81495,1,1,1,1,0
81496,1,0,0,1,1
81497,0,0,1,1,0
81498,0,0,1,0,0
81499,0,1,1,0,0
81500,1,0,0,1,1
81501,0,0,1,0,1
81502,1,1,0,1,1
81503,0,0,0,1,0
81504,1,1,0,0,0
81505,0,1,0,0,1
81506,0,1,0,1,0
81507,1,1,0,0,0
81508,0,0,0,0,1
81509,0,1,0,1,0
81510,1,0,1,0,0
81511,0,0,0,0,0
81512,0,0,1,1,0
81513,0,0,0,1,1
81514,0,0,1,0,1
81515,1,1,0,0,0
81516,1,0,0,1,0
81517,1,0,0,1,1
81518,1,0,0,1,1
81519,1,0,1,0,0
81520,1,0,1,1,1
81521,1,0,1,0,0
81522,1,0,1,1,1
81523,0,0,0,0,1
81524,1,1,1,0,1
81525,0,1,1,1,1
81526,1,1,1,0,0
81527,0,1,0,1,1
81528,1,0,1,0,0
81529,0,0,1,0,0
81530,1,0,0,1,1
81531,0,1,1,0,1
81532,1,1,0,1,1
81533,0,0,0,0,1
81534,1,0,1,1,0
81535,1,1,1,0,0
81536,1,0,1,0,1
81537,0,1,1,1,0
81538,1,1,1,0,0
81539,0,1,1,1,0
81540,0,0,0,0,1
81541,1,0,1,1,0
81542,0,1,0,1,0
81543,1,0,0,0,1
81544,0,1,1,0,1
81545,0,0,0,0,1
81546,1,1,1,0,1
81547,1,0,0,0,0
81548,0,0,1,1,1
81549,0,0,0,0,1
81550,1,0,1,0,0
81551,0,1,1,1,1
81552,1,1,1,1,1
81553,1,0,0,0,1
81554,0,0,1,0,1
81555,0,0,1,0,0
81556,0,1,1,0,1
81557,0,0,1,0,1
81558,0,1,0,1,1
81559,0,1,1,1,1
81560,1,1,0,0,0
81561,1,0,0,1,0
81562,1,0,1,0,0
81563,0,0,1,1,1
81564,0,1,0,1,1
81565,0,0,1,1,1
81566,0,0,0,0,0
81567,0,1,1,1,1
81568,1,1,0,0,1
81569,1,1,1,1,1
81570,1,1,0,0,0
81571,0,1,0,1,0
81572,0,0,1,0,0
81573,1,1,1,0,0
81574,0,0,0,1,0
81575,1,1,0,0,0
81576,1,1,1,1,0
81577,1,0,0,0,0
81578,1,1,0,1,1
81579,1,1,0,1,1
81580,0,0,1,0,0
81581,1,1,1,1,1
81582,1,1,1,1,0
81583,0,1,1,0,0
81584,1,0,1,1,0
81585,0,1,1,1,1
81586,0,1,0,1,1
81587,0,0,0,0,0
81588,1,0,1,0,1
81589,1,0,0,0,0
81590,1,0,1,0,1
81591,1,0,0,0,0
81592,1,1,0,0,1
81593,1,0,0,0,1
81594,1,0,1,0,1
81595,0,1,1,1,0
81596,0,0,0,1,0
81597,0,0,1,0,0
81598,0,1,1,1,1
81599,0,1,0,0,1
81600,1,1,1,0,1
81601,0,1,0,1,0
81602,0,0,0,0,0
81603,1,1,0,1,0
81604,1,0,0,0,0
81605,1,0,1,1,1
81606,0,0,1,0,1
81607,1,0,1,0,1
81608,0,0,0,0,1
81609,1,1,1,0,0
81610,0,0,0,1,1
81611,0,0,0,1,1
81612,0,0,1,0,0
81613,0,0,0,1,0
81614,0,0,1,1,0
81615,0,0,0,1,1
81616,1,1,1,1,1
81617,1,0,1,1,0
81618,1,1,1,0,1
81619,1,0,1,0,0
81620,1,1,0,0,0
81621,1,0,0,0,0
81622,0,1,0,1,1
81623,0,0,0,1,1
81624,1,1,1,0,0
81625,1,0,0,1,1
81626,0,0,0,0,1
81627,1,0,0,0,1
81628,1,0,1,0,0
81629,1,1,1,0,0
81630,1,1,0,0,1
81631,0,1,0,0,1
81632,0,1,0,0,1
81633,1,1,1,1,1
81634,0,0,0,1,1
81635,1,1,0,0,0
81636,0,0,1,0,0
81637,1,0,0,0,1
81638,1,0,0,0,1
81639,0,1,0,0,1
81640,1,0,0,1,0
81641,0,1,1,0,0
81642,0,0,0,0,0
81643,0,1,1,1,1
81644,0,1,1,0,0
81645,1,0,1,0,1
81646,0,1,0,0,1
81647,1,0,0,1,0
81648,0,1,1,0,1
81649,1,1,0,0,1
81650,1,0,0,1,0
81651,0,0,1,0,1
81652,0,1,1,1,1
81653,0,1,1,1,1
81654,1,1,0,0,1
81655,1,1,0,1,1
81656,1,0,0,0,0
81657,0,0,0,0,0
81658,0,1,0,0,0
81659,0,0,0,0,1
81660,0,0,1,1,0
81661,0,1,1,0,1
81662,1,1,1,1,1
81663,0,1,0,0,1
81664,1,0,1,0,1
81665,0,1,1,0,0
81666,0,0,1,1,0
81667,0,1,1,1,1
81668,0,1,0,1,0
81669,0,1,0,0,1
81670,1,0,0,0,1
81671,0,1,0,1,1
81672,0,1,0,1,0
81673,0,0,1,1,1
81674,1,1,0,0,1
81675,0,1,1,0,0
81676,1,1,1,1,0
81677,1,1,1,1,0
81678,0,0,0,1,0
81679,1,0,1,1,0
81680,1,0,0,0,1
81681,1,1,0,0,0
81682,0,0,0,1,1
81683,1,1,1,1,0
81684,0,0,0,0,1
81685,0,1,1,0,1
81686,1,0,1,0,1
81687,0,1,0,0,1
81688,1,1,0,0,0
81689,0,1,1,1,1
81690,1,0,1,1,1
81691,1,1,0,1,1
81692,1,1,1,0,1
81693,0,1,1,1,1
81694,1,0,0,1,0
81695,1,0,1,0,0
81696,0,0,0,1,0
81697,1,1,1,0,0
81698,1,0,0,0,0
81699,1,1,0,1,0
81700,0,0,0,1,1
81701,0,0,0,0,1
81702,1,1,0,1,0
81703,0,1,0,1,0
81704,0,0,0,0,0
81705,1,1,0,0,1
81706,1,0,0,0,0
